latitude,longitude,acq_date,satellite,confidence,frp,daynight,sensor,provinsi,frp_band,acq_datetime
2.1396,117.13306,2026-08-19,N,nominal,1.75,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.27612,117.87758,2026-08-19,N,nominal,17.35,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.32926,117.93993,2026-08-19,N,nominal,5.25,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.33731,117.16936,2026-08-19,N,nominal,60.74,D,viirs,East Kalimantan,Sedang,2026-08-19 05:08:00
2.31851,117.87489,2026-08-19,N,nominal,5.36,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.51909,117.4242,2026-08-19,N,nominal,18.27,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.53452,117.51954,2026-08-19,N,nominal,2.27,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.51967,117.42781,2026-08-19,N,high,28.2,D,viirs,East Kalimantan,Sedang,2026-08-19 05:08:00
2.51073,117.73788,2026-08-19,N,nominal,2.21,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.34951,116.9671,2026-08-19,N,low,44.07,D,viirs,East Kalimantan,Sedang,2026-08-19 05:08:00
2.34893,116.96348,2026-08-19,N,nominal,44.07,D,viirs,East Kalimantan,Sedang,2026-08-19 05:08:00
2.33031,116.98866,2026-08-19,N,nominal,6.99,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.32973,116.98509,2026-08-19,N,high,10.2,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.33674,117.1659,2026-08-19,N,nominal,46.77,D,viirs,East Kalimantan,Sedang,2026-08-19 05:08:00
2.25458,117.90954,2026-08-19,N,nominal,5.8,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.52442,117.42323,2026-08-19,N,nominal,4.3,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.33788,117.17285,2026-08-19,N,nominal,60.74,D,viirs,East Kalimantan,Sedang,2026-08-19 05:08:00
2.45185,117.90076,2026-08-19,N,nominal,3.31,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.33185,117.1702,2026-08-19,N,high,60.74,D,viirs,East Kalimantan,Sedang,2026-08-19 05:08:00
2.32581,117.16759,2026-08-19,N,nominal,4.85,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.44666,117.90159,2026-08-19,N,nominal,5.75,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.44717,117.90468,2026-08-19,N,nominal,5.75,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.44818,117.91084,2026-08-19,N,nominal,19.2,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.44768,117.90777,2026-08-19,N,high,19.2,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.44869,117.91391,2026-08-19,N,high,12.94,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.32034,117.16841,2026-08-19,N,nominal,4.85,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.44198,117.90549,2026-08-19,N,nominal,5.75,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.33128,117.16676,2026-08-19,N,nominal,46.77,D,viirs,East Kalimantan,Sedang,2026-08-19 05:08:00
2.52923,117.419,2026-08-19,N,nominal,4.3,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.53625,117.4285,2026-08-19,N,high,8.17,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.5357,117.42512,2026-08-19,N,nominal,8.17,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.85984,116.95482,2026-08-19,N,nominal,3.9,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.80268,116.95039,2026-08-19,N,nominal,7.57,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.80325,116.95378,2026-08-19,N,nominal,16.3,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.79716,116.95117,2026-08-19,N,low,7.57,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.79263,117.19568,2026-08-19,N,nominal,3.34,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.79317,117.19894,2026-08-19,N,nominal,4.61,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.7872,117.19643,2026-08-19,N,nominal,3.34,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.78775,117.19979,2026-08-19,N,nominal,4.61,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.78832,117.20323,2026-08-19,N,nominal,4.61,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.80509,117.30544,2026-08-19,N,high,8.08,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.7742,117.18498,2026-08-19,N,high,13.78,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.76872,117.18546,2026-08-19,N,high,18.75,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.75923,117.51708,2026-08-19,N,nominal,2.24,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.71203,117.49469,2026-08-19,N,nominal,2.17,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.62735,117.42972,2026-08-19,N,nominal,3.68,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.60489,117.42645,2026-08-19,N,high,13.72,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.58642,117.44744,2026-08-19,N,nominal,11.85,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.587,117.45097,2026-08-19,N,high,18.27,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.5633,117.44022,2026-08-19,N,nominal,1.17,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.5613,117.4611,2026-08-19,N,nominal,6.39,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.55813,117.46244,2026-08-19,N,nominal,4.18,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.54106,117.42432,2026-08-19,N,nominal,8.17,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.5416,117.42764,2026-08-19,N,nominal,8.17,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.4435,117.91473,2026-08-19,N,nominal,12.94,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.32875,117.93685,2026-08-19,N,nominal,13.05,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.44249,117.90857,2026-08-19,N,high,19.2,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.4373,117.90939,2026-08-19,N,nominal,8.12,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.40109,117.95689,2026-08-19,N,high,25.09,D,viirs,East Kalimantan,Sedang,2026-08-19 05:08:00
2.39544,117.95476,2026-08-19,N,nominal,25.09,D,viirs,East Kalimantan,Sedang,2026-08-19 05:08:00
2.39494,117.95168,2026-08-19,N,high,28.11,D,viirs,North Kalimantan,Sedang,2026-08-19 05:08:00
2.39593,117.95785,2026-08-19,N,high,25.09,D,viirs,East Kalimantan,Sedang,2026-08-19 05:08:00
2.39027,117.9556,2026-08-19,N,nominal,6.41,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.22192,116.98289,2026-08-19,N,high,11.75,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.23698,117.21334,2026-08-19,N,nominal,8.26,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.19918,116.98286,2026-08-19,N,high,17.8,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.19976,116.98641,2026-08-19,N,high,13.01,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.19422,116.98727,2026-08-19,N,high,13.01,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.40059,117.95383,2026-08-19,N,high,25.09,D,viirs,East Kalimantan,Sedang,2026-08-19 05:08:00
2.23251,117.25417,2026-08-19,N,nominal,10.09,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.22591,117.24796,2026-08-19,N,nominal,5.69,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.33506,117.9105,2026-08-19,N,nominal,4.77,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.33557,117.91357,2026-08-19,N,high,9.32,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.21694,117.22748,2026-08-19,N,nominal,1.6,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.21928,117.24163,2026-08-19,N,nominal,3.53,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.22047,117.24884,2026-08-19,N,nominal,7.31,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.33444,117.93908,2026-08-19,N,nominal,5.25,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.33494,117.94212,2026-08-19,N,nominal,5.25,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.21987,117.24519,2026-08-19,N,high,7.31,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.318,117.87174,2026-08-19,N,nominal,5.36,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.22531,117.24436,2026-08-19,N,nominal,5.69,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.4001,117.95077,2026-08-19,N,high,28.11,D,viirs,North Kalimantan,Sedang,2026-08-19 05:08:00
2.39961,117.94769,2026-08-19,N,nominal,28.11,D,viirs,North Kalimantan,Sedang,2026-08-19 05:08:00
2.40576,117.95294,2026-08-19,N,high,7.47,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.43781,117.91249,2026-08-19,N,high,8.12,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.42804,117.88554,2026-08-19,N,nominal,5.59,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.43262,117.91327,2026-08-19,N,nominal,8.12,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.43211,117.91017,2026-08-19,N,high,8.12,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.42182,117.88019,2026-08-19,N,nominal,9.18,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.42284,117.88638,2026-08-19,N,nominal,5.03,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.42641,117.90791,2026-08-19,N,high,8.26,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.42692,117.91097,2026-08-19,N,high,9.55,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.29906,117.17529,2026-08-19,N,low,5.33,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.41969,117.89949,2026-08-19,N,nominal,5.33,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.29225,117.20157,2026-08-19,N,nominal,3.37,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.42089,117.88085,2026-08-19,N,nominal,5.07,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.42138,117.88396,2026-08-19,N,low,5.07,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.42187,117.88705,2026-08-19,N,nominal,5.81,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.42577,117.9117,2026-08-19,N,nominal,7.07,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.42528,117.90863,2026-08-19,N,high,8.62,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.41814,117.89713,2026-08-19,N,nominal,5.72,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.41863,117.90018,2026-08-19,N,nominal,7.0,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.29854,117.17857,2026-08-19,N,nominal,2.26,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.291,117.20145,2026-08-19,N,nominal,4.01,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.41095,117.9522,2026-08-19,N,nominal,7.47,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.28216,117.18118,2026-08-19,N,nominal,2.82,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.40625,117.95602,2026-08-19,N,nominal,7.47,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.443,117.91167,2026-08-19,N,high,19.2,D,viirs,North Kalimantan,Rendah,2026-08-19 05:08:00
2.26914,117.99929,2026-08-19,N,low,6.41,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
-3.94328,114.68173,2026-08-19,N,nominal,8.81,D,viirs,South Kalimantan,Rendah,2026-08-19 05:08:00
2.24543,117.8532,2026-08-19,N,high,16.57,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
-0.06794,116.38621,2026-08-19,N,nominal,9.5,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
-0.18675,115.52559,2026-08-19,N,nominal,4.92,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
-0.01572,116.32943,2026-08-19,N,high,10.41,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
-0.1246,115.50976,2026-08-19,N,nominal,9.47,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
-0.11833,115.50854,2026-08-19,N,high,9.47,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.08771,116.76222,2026-08-19,N,nominal,6.31,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
-0.12197,115.50586,2026-08-19,N,high,10.34,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
-0.12122,115.51051,2026-08-19,N,nominal,10.34,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.08764,116.7621,2026-08-19,N,nominal,7.81,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.16712,116.73765,2026-08-19,N,nominal,3.8,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.17294,116.73677,2026-08-19,N,nominal,4.63,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.23267,116.78146,2026-08-19,N,nominal,5.25,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.09,115.848,2026-08-19,N,nominal,9.58,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.26036,116.769,2026-08-19,N,nominal,5.52,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.32264,116.78832,2026-08-19,N,nominal,13.14,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.32341,116.79147,2026-08-19,N,nominal,11.92,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.32276,116.78747,2026-08-19,N,nominal,7.03,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
-0.18922,115.52542,2026-08-19,N,nominal,6.59,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
-0.0701,116.38709,2026-08-19,N,nominal,8.14,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
-0.1203,116.45665,2026-08-19,N,nominal,2.67,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
-0.05627,116.86369,2026-08-19,N,nominal,4.84,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
-0.43707,116.39734,2026-08-19,N,high,16.08,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
-0.43775,116.39297,2026-08-19,N,high,16.08,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
-0.43843,116.38858,2026-08-19,N,nominal,8.14,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
-0.73019,114.19296,2026-08-19,N,high,16.71,D,viirs,Central Kalimantan,Rendah,2026-08-19 05:08:00
-0.73022,114.19157,2026-08-19,N,nominal,24.52,D,viirs,Central Kalimantan,Sedang,2026-08-19 05:08:00
-0.74874,113.9852,2026-08-19,N,nominal,3.98,D,viirs,Central Kalimantan,Rendah,2026-08-19 05:08:00
-0.40747,116.06274,2026-08-19,N,nominal,5.48,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
-0.55305,115.05303,2026-08-19,N,nominal,5.43,D,viirs,Central Kalimantan,Rendah,2026-08-19 05:08:00
0.44897,117.46651,2026-08-19,N,nominal,4.69,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
-0.34719,116.24896,2026-08-19,N,nominal,8.2,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
-0.34858,116.24,2026-08-19,N,nominal,6.8,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
-0.20815,117.06821,2026-08-19,N,nominal,3.7,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
-0.4365,115.591,2026-08-19,N,nominal,13.84,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
-0.31539,115.9347,2026-08-19,N,nominal,3.31,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
-0.13597,116.69336,2026-08-19,N,nominal,5.17,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
-0.13657,116.6963,2026-08-19,N,nominal,6.19,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.01829,117.41055,2026-08-19,N,nominal,3.76,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
-0.05564,116.86769,2026-08-19,N,nominal,4.84,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
-0.34788,116.24448,2026-08-19,N,nominal,8.2,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.4484,117.46296,2026-08-19,N,nominal,4.69,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.44784,117.45945,2026-08-19,N,nominal,6.16,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.26773,116.33207,2026-08-19,N,nominal,6.64,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.60348,116.58466,2026-08-19,N,nominal,4.56,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
1.00104,118.9781,2026-08-19,N,nominal,7.45,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.88978,118.15229,2026-08-19,N,nominal,3.57,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.73306,117.0621,2026-08-19,N,nominal,4.75,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.73246,117.05836,2026-08-19,N,nominal,4.75,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.75356,117.08223,2026-08-19,N,high,5.36,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.75296,117.07841,2026-08-19,N,nominal,5.36,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.7315,116.8678,2026-08-19,N,nominal,8.29,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.66655,117.07996,2026-08-19,N,nominal,6.21,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.77437,116.99323,2026-08-19,N,nominal,3.98,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.77753,116.99586,2026-08-19,N,nominal,5.79,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.80454,117.12661,2026-08-19,N,nominal,2.93,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.842,117.28758,2026-08-19,N,high,8.0,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.84133,117.28339,2026-08-19,N,high,8.0,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.84755,117.28671,2026-08-19,N,nominal,8.0,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.84692,117.28279,2026-08-19,N,nominal,8.0,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.81442,117.04491,2026-08-19,N,nominal,2.18,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.83818,117.04893,2026-08-19,N,nominal,5.71,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.78061,116.99606,2026-08-19,N,nominal,3.59,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
-0.44375,116.39384,2026-08-19,N,nominal,9.72,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.66716,117.08366,2026-08-19,N,nominal,10.01,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.60483,116.58391,2026-08-19,N,nominal,4.85,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.35099,116.81593,2026-08-19,N,nominal,8.82,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.27368,116.33107,2026-08-19,N,nominal,9.23,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.27298,116.32668,2026-08-19,N,nominal,6.43,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
2.26963,118.00231,2026-08-19,N,nominal,48.39,D,viirs,East Kalimantan,Sedang,2026-08-19 05:08:00
-3.8269,114.66265,2026-08-19,N,nominal,7.84,D,viirs,South Kalimantan,Rendah,2026-08-19 05:08:00
0.4897,117.21777,2026-08-19,N,nominal,5.49,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.4869,117.21789,2026-08-19,N,nominal,3.93,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.5144,117.28171,2026-08-19,N,nominal,2.59,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.66836,117.09103,2026-08-19,N,nominal,5.14,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.51171,117.22931,2026-08-19,N,nominal,2.39,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.57735,117.24577,2026-08-19,N,high,17.87,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.57677,117.24208,2026-08-19,N,nominal,17.87,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.61215,117.18723,2026-08-19,N,nominal,1.89,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.63789,117.09574,2026-08-19,N,nominal,6.5,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.63674,117.08845,2026-08-19,N,nominal,5.52,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.66611,117.09153,2026-08-19,N,nominal,5.15,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.66438,117.08045,2026-08-19,N,nominal,5.95,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.67059,117.08323,2026-08-19,N,nominal,9.48,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.47075,116.78992,2026-08-19,N,high,10.41,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
0.81919,116.92953,2026-08-19,N,nominal,6.76,D,viirs,East Kalimantan,Rendah,2026-08-19 05:08:00
-0.94561,113.98351,2026-08-19,N,high,28.17,D,viirs,Central Kalimantan,Sedang,2026-08-19 05:08:00
-1.11379,113.77065,2026-08-19,N,nominal,9.53,D,viirs,Central Kalimantan,Rendah,2026-08-19 05:08:00
-2.79245,116.22324,2026-08-19,N,nominal,4.23,D,viirs,South Kalimantan,Rendah,2026-08-19 05:08:00
-2.71022,115.10957,2026-08-19,N,nominal,5.16,D,viirs,South Kalimantan,Rendah,2026-08-19 05:08:00
-2.54125,114.8188,2026-08-19,N,nominal,3.6,D,viirs,Central Kalimantan,Rendah,2026-08-19 05:08:00
-2.23793,114.68243,2026-08-19,N,nominal,3.43,D,viirs,Central Kalimantan,Rendah,2026-08-19 05:08:00
-2.31155,114.07805,2026-08-19,N,nominal,17.68,D,viirs,Central Kalimantan,Rendah,2026-08-19 05:08:00
-2.30348,114.08379,2026-08-19,N,high,25.23,D,viirs,Central Kalimantan,Sedang,2026-08-19 05:08:00
-2.3025,114.09058,2026-08-19,N,nominal,20.84,D,viirs,Central Kalimantan,Sedang,2026-08-19 05:08:00
-2.23819,114.67914,2026-08-19,N,nominal,8.61,D,viirs,Central Kalimantan,Rendah,2026-08-19 05:08:00
-2.30663,114.08838,2026-08-19,N,nominal,13.61,D,viirs,Central Kalimantan,Rendah,2026-08-19 05:08:00
-2.30766,114.08163,2026-08-19,N,nominal,13.61,D,viirs,Central Kalimantan,Rendah,2026-08-19 05:08:00
-2.30868,114.07484,2026-08-19,N,nominal,12.68,D,viirs,Central Kalimantan,Rendah,2026-08-19 05:08:00
-2.30057,114.0806,2026-08-19,N,high,22.24,D,viirs,Central Kalimantan,Sedang,2026-08-19 05:08:00
-2.2345,114.32941,2026-08-19,N,nominal,24.86,D,viirs,Central Kalimantan,Sedang,2026-08-19 05:08:00
-2.23546,114.32301,2026-08-19,N,low,17.58,D,viirs,Central Kalimantan,Rendah,2026-08-19 05:08:00
-2.22848,114.32197,2026-08-19,N,nominal,17.58,D,viirs,Central Kalimantan,Rendah,2026-08-19 05:08:00
-2.27333,113.82229,2026-08-19,N,nominal,9.1,D,viirs,Central Kalimantan,Rendah,2026-08-19 05:08:00
-2.06508,115.19133,2026-08-19,N,nominal,5.28,D,viirs,Central Kalimantan,Rendah,2026-08-19 05:08:00
-3.00214,115.73717,2026-08-19,N,low,23.84,D,viirs,South Kalimantan,Sedang,2026-08-19 05:08:00
-3.00287,115.73223,2026-08-19,N,nominal,18.2,D,viirs,South Kalimantan,Rendah,2026-08-19 05:08:00
-3.00938,115.73301,2026-08-19,N,nominal,6.99,D,viirs,South Kalimantan,Rendah,2026-08-19 05:08:00
-3.06369,115.54787,2026-08-19,N,high,10.5,D,viirs,South Kalimantan,Rendah,2026-08-19 05:08:00
-3.82782,114.65611,2026-08-19,N,nominal,20.46,D,viirs,South Kalimantan,Sedang,2026-08-19 05:08:00
-3.82965,114.64295,2026-08-19,N,nominal,15.43,D,viirs,South Kalimantan,Rendah,2026-08-19 05:08:00
-3.83241,114.62321,2026-08-19,N,nominal,15.26,D,viirs,South Kalimantan,Rendah,2026-08-19 05:08:00
-3.82874,114.64952,2026-08-19,N,low,20.46,D,viirs,South Kalimantan,Sedang,2026-08-19 05:08:00
-3.82265,114.64201,2026-08-19,N,nominal,15.43,D,viirs,South Kalimantan,Rendah,2026-08-19 05:08:00
-3.82855,114.65952,2026-08-19,N,nominal,7.38,D,viirs,South Kalimantan,Rendah,2026-08-19 05:08:00
-3.82951,114.65298,2026-08-19,N,nominal,7.38,D,viirs,South Kalimantan,Rendah,2026-08-19 05:08:00
-3.83047,114.64642,2026-08-19,N,nominal,15.18,D,viirs,South Kalimantan,Rendah,2026-08-19 05:08:00
-2.06591,115.18569,2026-08-19,N,nominal,5.28,D,viirs,Central Kalimantan,Rendah,2026-08-19 05:08:00
-3.83432,114.62016,2026-08-19,N,nominal,7.98,D,viirs,South Kalimantan,Rendah,2026-08-19 05:08:00
-3.82442,114.63895,2026-08-19,N,low,16.03,D,viirs,South Kalimantan,Rendah,2026-08-19 05:08:00
-3.48054,115.85729,2026-08-19,N,nominal,8.81,D,viirs,South Kalimantan,Rendah,2026-08-19 05:08:00
-3.542,115.19005,2026-08-19,N,high,14.51,D,viirs,South Kalimantan,Rendah,2026-08-19 05:08:00
-3.54113,115.19624,2026-08-19,N,nominal,29.95,D,viirs,South Kalimantan,Sedang,2026-08-19 05:08:00
-3.53517,115.18968,2026-08-19,N,nominal,14.51,D,viirs,South Kalimantan,Rendah,2026-08-19 05:08:00
-3.53896,115.19331,2026-08-19,N,high,18.46,D,viirs,South Kalimantan,Rendah,2026-08-19 05:08:00
-3.53986,115.18725,2026-08-19,N,nominal,18.46,D,viirs,South Kalimantan,Rendah,2026-08-19 05:08:00
-3.0622,115.55004,2026-08-19,N,high,15.59,D,viirs,South Kalimantan,Rendah,2026-08-19 05:08:00
