latitude,longitude,acq_date,satellite,confidence,frp,daynight,sensor,provinsi,frp_band,pulau,acq_datetime
-2.25877,110.58735,2026-09-11,T,81,14.47,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.76689,113.97612,2026-09-11,T,93,52.57,N,modis,Central Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-2.19413,110.97136,2026-09-11,T,100,33.41,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-2.196,110.95808,2026-09-11,T,83,16.63,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-3.122,104.2585,2026-09-11,T,74,8.89,N,modis,South Sumatra,Rendah,Sumatra,2026-09-11 13:33:00
-2.18345,110.96982,2026-09-11,T,65,9.78,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.86481,113.38521,2026-09-11,T,89,39.42,N,modis,Central Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-2.10346,111.45297,2026-09-11,T,100,82.16,N,modis,Central Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-2.8234,106.31363,2026-09-11,T,84,9.35,N,modis,Bangka-Belitung Islands,Rendah,Sumatra,2026-09-11 13:33:00
-3.07857,104.43494,2026-09-11,T,100,22.72,N,modis,South Sumatra,Sedang,Sumatra,2026-09-11 13:33:00
-1.6272,114.63916,2026-09-11,T,25,27.52,N,modis,Central Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.63109,114.61273,2026-09-11,T,100,107.81,N,modis,Central Kalimantan,Tinggi,Kalimantan,2026-09-11 13:33:00
-2.15059,111.04674,2026-09-11,T,28,8.94,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-2.164,110.95339,2026-09-11,T,42,7.2,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-3.06903,104.43362,2026-09-11,T,86,11.97,N,modis,South Sumatra,Rendah,Sumatra,2026-09-11 13:33:00
-2.10553,111.43852,2026-09-11,T,78,16.07,N,modis,Central Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-3.07043,104.42321,2026-09-11,T,82,10.02,N,modis,South Sumatra,Rendah,Sumatra,2026-09-11 13:33:00
-1.86186,113.40601,2026-09-11,T,59,14.89,N,modis,Central Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-3.13925,104.34727,2026-09-11,T,53,8.49,N,modis,South Sumatra,Rendah,Sumatra,2026-09-11 13:33:00
-3.14772,104.95416,2026-09-11,T,77,8.84,N,modis,South Sumatra,Rendah,Sumatra,2026-09-11 13:33:00
-2.37557,110.48452,2026-09-11,T,100,28.92,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-2.37727,110.47236,2026-09-11,T,100,68.13,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-3.09606,105.26163,2026-09-11,T,70,7.03,N,modis,South Sumatra,Rendah,Sumatra,2026-09-11 13:33:00
-3.09867,105.24261,2026-09-11,T,54,5.97,N,modis,South Sumatra,Rendah,Sumatra,2026-09-11 13:33:00
-1.92051,113.63739,2026-09-11,T,84,36.63,N,modis,Central Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.90718,113.63533,2026-09-11,T,99,60.55,N,modis,Central Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.87789,113.38712,2026-09-11,T,86,35.57,N,modis,Central Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.9376,113.42287,2026-09-11,T,87,35.14,N,modis,Central Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.92149,113.4418,2026-09-11,T,55,15.02,N,modis,Central Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.8829,113.52212,2026-09-11,T,89,40.21,N,modis,Central Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-2.25895,110.93259,2026-09-11,T,44,7.97,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-3.10271,104.79684,2026-09-11,T,67,6.5,N,modis,South Sumatra,Rendah,Sumatra,2026-09-11 13:33:00
-1.87518,113.39253,2026-09-11,T,94,44.98,N,modis,Central Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.8866,113.51699,2026-09-11,T,46,18.0,N,modis,Central Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-3.1378,104.3578,2026-09-11,T,53,4.75,N,modis,South Sumatra,Rendah,Sumatra,2026-09-11 13:33:00
-3.26053,103.91592,2026-09-11,T,87,13.38,N,modis,South Sumatra,Rendah,Sumatra,2026-09-11 13:33:00
-3.07604,104.3814,2026-09-11,T,35,8.57,N,modis,South Sumatra,Rendah,Sumatra,2026-09-11 13:33:00
-3.07745,104.37092,2026-09-11,T,100,38.7,N,modis,South Sumatra,Sedang,Sumatra,2026-09-11 13:33:00
-3.07886,104.36041,2026-09-11,T,100,57.48,N,modis,South Sumatra,Sedang,Sumatra,2026-09-11 13:33:00
-1.57441,114.67922,2026-09-11,T,100,119.7,N,modis,Central Kalimantan,Tinggi,Kalimantan,2026-09-11 13:33:00
-1.76861,113.32247,2026-09-11,T,59,14.8,N,modis,Central Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-2.20153,110.26354,2026-09-11,T,89,15.5,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-2.20319,110.25172,2026-09-11,T,69,7.41,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-2.77081,106.15556,2026-09-11,T,54,4.29,N,modis,Bangka-Belitung Islands,Rendah,Sumatra,2026-09-11 13:33:00
-2.1914,110.26211,2026-09-11,T,91,15.92,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-2.19306,110.25028,2026-09-11,T,100,33.91,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.57054,114.70613,2026-09-11,T,33,26.69,N,modis,Central Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-2.16771,110.3562,2026-09-11,T,33,12.61,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-2.02165,111.30272,2026-09-11,T,94,28.0,N,modis,Central Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-2.02367,111.28867,2026-09-11,T,52,10.44,N,modis,Central Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-2.17113,110.25922,2026-09-11,T,88,15.38,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-2.17282,110.2474,2026-09-11,T,90,16.29,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-2.1745,110.23559,2026-09-11,T,96,20.02,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-2.17785,110.2121,2026-09-11,T,61,6.45,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-2.68995,106.54888,2026-09-11,T,83,8.52,N,modis,Bangka-Belitung Islands,Rendah,Sumatra,2026-09-11 13:33:00
-3.0437,104.00987,2026-09-11,T,95,17.6,N,modis,South Sumatra,Rendah,Sumatra,2026-09-11 13:33:00
-2.77601,106.18343,2026-09-11,T,74,7.5,N,modis,Bangka-Belitung Islands,Rendah,Sumatra,2026-09-11 13:33:00
-1.69173,113.95873,2026-09-11,T,85,40.05,N,modis,Central Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.6261,114.42065,2026-09-11,T,19,18.3,N,modis,Central Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-3.08027,104.3499,2026-09-11,T,97,15.54,N,modis,South Sumatra,Rendah,Sumatra,2026-09-11 13:33:00
-1.61659,114.61057,2026-09-11,T,68,30.56,N,modis,Central Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.78712,113.45895,2026-09-11,T,60,14.88,N,modis,Central Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-2.78405,106.46982,2026-09-11,T,100,37.93,N,modis,Bangka-Belitung Islands,Sedang,Sumatra,2026-09-11 13:33:00
-2.78526,106.46103,2026-09-11,T,100,27.35,N,modis,Bangka-Belitung Islands,Sedang,Sumatra,2026-09-11 13:33:00
-3.06647,104.38009,2026-09-11,T,89,17.95,N,modis,South Sumatra,Rendah,Sumatra,2026-09-11 13:33:00
-3.06787,104.3696,2026-09-11,T,100,66.81,N,modis,South Sumatra,Sedang,Sumatra,2026-09-11 13:33:00
-3.06928,104.3591,2026-09-11,T,100,210.32,N,modis,South Sumatra,Tinggi,Sumatra,2026-09-11 13:33:00
-3.07068,104.34858,2026-09-11,T,100,42.59,N,modis,South Sumatra,Sedang,Sumatra,2026-09-11 13:33:00
-1.62915,114.42772,2026-09-11,T,33,22.55,N,modis,Central Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.97169,112.23607,2026-09-11,T,59,9.99,N,modis,Central Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.62566,114.63235,2026-09-11,T,94,61.74,N,modis,Central Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.88746,110.1702,2026-09-11,T,100,35.44,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.79033,113.45294,2026-09-11,T,68,18.82,N,modis,Central Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.61113,114.63019,2026-09-11,T,79,35.48,N,modis,Central Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.61486,114.60374,2026-09-11,T,64,21.31,N,modis,Central Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.589,114.68143,2026-09-11,T,76,32.27,N,modis,Central Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-3.02365,104.08515,2026-09-11,T,94,15.64,N,modis,South Sumatra,Rendah,Sumatra,2026-09-11 13:33:00
-1.88907,110.15842,2026-09-11,T,25,10.37,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.71551,110.15199,2026-09-11,T,78,8.83,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.87409,110.19245,2026-09-11,T,100,62.0,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-0.95422,110.03735,2026-09-11,T,56,9.01,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.93408,110.10775,2026-09-11,T,79,14.37,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.93575,110.09574,2026-09-11,T,100,91.31,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-0.91371,110.17899,2026-09-11,T,51,9.26,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.90344,110.17752,2026-09-11,T,100,33.43,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-0.91196,110.11696,2026-09-11,T,25,11.68,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.92709,110.00931,2026-09-11,T,100,33.6,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-0.94595,110.09718,2026-09-11,T,79,14.42,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.90004,110.12756,2026-09-11,T,51,8.18,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.90345,110.10344,2026-09-11,T,100,47.09,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-0.86542,110.16626,2026-09-11,T,89,17.26,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.92888,109.62782,2026-09-11,T,88,16.31,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.82436,110.16039,2026-09-11,T,83,14.29,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.76443,110.3092,2026-09-11,T,50,8.31,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.8304,109.52811,2026-09-11,T,39,11.07,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.83193,109.51704,2026-09-11,T,47,11.32,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.90174,110.11549,2026-09-11,T,100,26.83,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-0.82058,109.52673,2026-09-11,T,24,5.78,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.97252,109.97955,2026-09-11,T,79,11.45,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.97616,110.02835,2026-09-11,T,40,16.04,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.34404,110.24564,2026-09-11,T,65,7.33,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.2715,110.10664,2026-09-11,T,69,7.53,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.88776,105.60679,2026-09-11,T,100,97.07,N,modis,Bangka-Belitung Islands,Sedang,Sumatra,2026-09-11 13:33:00
-1.88899,105.59772,2026-09-11,T,95,13.74,N,modis,Bangka-Belitung Islands,Rendah,Sumatra,2026-09-11 13:33:00
-1.1358,110.26636,2026-09-11,T,23,7.33,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.13736,110.27264,2026-09-11,T,48,9.17,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.72988,105.81087,2026-09-11,T,100,19.17,N,modis,Bangka-Belitung Islands,Rendah,Sumatra,2026-09-11 13:33:00
-0.96438,110.0388,2026-09-11,T,97,22.59,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.73111,105.80194,2026-09-11,T,63,5.21,N,modis,Bangka-Belitung Islands,Rendah,Sumatra,2026-09-11 13:33:00
-1.09093,110.15445,2026-09-11,T,67,13.62,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.16457,116.62863,2026-09-11,T,73,71.09,N,modis,East Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.11122,109.49653,2026-09-11,T,80,11.27,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.11273,109.48566,2026-09-11,T,100,28.92,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-0.98626,110.02407,2026-09-11,T,87,15.01,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.98631,110.02977,2026-09-11,T,67,10.75,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.97453,110.04024,2026-09-11,T,52,18.2,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.16608,116.63399,2026-09-11,T,68,62.05,N,modis,East Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-0.82212,109.51566,2026-09-11,T,76,9.84,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.69011,110.23532,2026-09-11,T,56,7.25,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.69186,110.22298,2026-09-11,T,23,9.93,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.51184,109.90846,2026-09-11,T,84,13.99,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.49842,109.93077,2026-09-11,T,100,31.2,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-0.50007,109.9189,2026-09-11,T,100,67.2,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-0.45553,109.21786,2026-09-11,T,54,7.72,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.45166,109.2224,2026-09-11,T,47,7.11,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.15585,109.89474,2026-09-11,T,100,60.65,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
0.15784,111.52016,2026-09-11,T,100,43.33,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-0.51021,109.92033,2026-09-11,T,100,84.29,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
0.41909,109.02361,2026-09-11,T,55,8.84,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
0.44096,109.0147,2026-09-11,T,50,7.95,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
0.45062,109.01335,2026-09-11,T,11,10.31,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
0.46174,109.02271,2026-09-11,T,100,22.15,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
0.46029,109.012,2026-09-11,T,100,33.38,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
0.47288,109.03209,2026-09-11,T,54,7.93,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
0.47142,109.02137,2026-09-11,T,61,9.96,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
0.46995,109.01066,2026-09-11,T,100,21.9,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
0.41761,109.01294,2026-09-11,T,40,7.68,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.50857,109.93222,2026-09-11,T,100,60.93,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-0.48872,110.07634,2026-09-11,T,100,31.33,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-0.48368,110.11298,2026-09-11,T,100,39.03,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-0.77972,109.5323,2026-09-11,T,54,6.05,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.68847,110.19156,2026-09-11,T,31,6.7,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.77718,109.53744,2026-09-11,T,55,7.02,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.63173,110.07169,2026-09-11,T,72,9.03,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.6198,110.08228,2026-09-11,T,82,17.16,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.6215,110.07025,2026-09-11,T,100,38.85,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-0.60956,110.08081,2026-09-11,T,48,11.69,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.61128,110.06878,2026-09-11,T,84,16.07,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.6123,110.07497,2026-09-11,T,100,39.63,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-0.61393,110.0629,2026-09-11,T,66,7.41,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.72175,109.26761,2026-09-11,T,52,5.5,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.56448,110.0435,2026-09-11,T,83,13.7,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.55257,110.0541,2026-09-11,T,100,32.02,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-0.55426,110.04206,2026-09-11,T,100,37.23,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-0.5355,110.10119,2026-09-11,T,74,11.14,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.52034,109.92178,2026-09-11,T,90,17.5,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-0.48198,110.12528,2026-09-11,T,70,14.43,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.98419,105.70924,2026-09-11,T,82,8.48,N,modis,Bangka-Belitung Islands,Rendah,Sumatra,2026-09-11 13:33:00
-1.3318,110.40639,2026-09-11,T,79,11.31,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.3797,110.14042,2026-09-11,T,78,11.08,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.34036,110.42078,2026-09-11,T,49,6.84,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-2.34308,105.84756,2026-09-11,T,100,33.06,N,modis,Bangka-Belitung Islands,Sedang,Sumatra,2026-09-11 13:33:00
-1.69486,110.36981,2026-09-11,T,81,12.35,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-3.14637,104.96396,2026-09-11,T,100,81.59,N,modis,South Sumatra,Sedang,Sumatra,2026-09-11 13:33:00
-1.69514,110.22186,2026-09-11,T,99,23.11,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.69719,110.21569,2026-09-11,T,81,11.21,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.68506,110.15329,2026-09-11,T,60,7.73,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.6867,110.14146,2026-09-11,T,86,12.75,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.75249,110.10922,2026-09-11,T,93,18.67,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.58112,110.82616,2026-09-11,T,99,31.23,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.63448,110.29266,2026-09-11,T,87,14.29,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.63618,110.28054,2026-09-11,T,80,10.34,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.63788,110.26846,2026-09-11,T,100,40.18,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.57559,110.48518,2026-09-11,T,68,8.15,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.56768,110.491,2026-09-11,T,87,16.35,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.5618,110.08186,2026-09-11,T,71,11.12,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.52292,110.28323,2026-09-11,T,100,38.05,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.63277,110.30479,2026-09-11,T,97,21.47,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.75083,110.12098,2026-09-11,T,100,75.05,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-2.35197,105.8488,2026-09-11,T,100,17.41,N,modis,Bangka-Belitung Islands,Rendah,Sumatra,2026-09-11 13:33:00
-1.68725,110.64899,2026-09-11,T,100,42.0,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.87571,110.18062,2026-09-11,T,100,26.56,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.87734,110.1688,2026-09-11,T,100,59.43,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.87897,110.15697,2026-09-11,T,100,32.63,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.86395,110.19102,2026-09-11,T,100,95.98,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.86559,110.17918,2026-09-11,T,100,48.04,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-2.67592,104.29586,2026-09-11,T,63,5.03,N,modis,South Sumatra,Rendah,Sumatra,2026-09-11 13:33:00
-1.84721,110.23708,2026-09-11,T,87,17.85,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.84887,110.22516,2026-09-11,T,7,10.26,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-2.44067,105.93998,2026-09-11,T,89,10.61,N,modis,Bangka-Belitung Islands,Rendah,Sumatra,2026-09-11 13:33:00
-2.38275,106.23065,2026-09-11,T,39,3.68,N,modis,Bangka-Belitung Islands,Rendah,Sumatra,2026-09-11 13:33:00
-1.43935,112.7868,2026-09-11,T,95,42.24,N,modis,Central Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.43561,112.7998,2026-09-11,T,80,24.85,N,modis,Central Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.43818,112.78107,2026-09-11,T,81,25.27,N,modis,Central Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.77491,110.24536,2026-09-11,T,90,16.44,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-2.33907,106.07446,2026-09-11,T,100,27.9,N,modis,Bangka-Belitung Islands,Sedang,Sumatra,2026-09-11 13:33:00
-2.34029,106.06559,2026-09-11,T,100,17.28,N,modis,Bangka-Belitung Islands,Rendah,Sumatra,2026-09-11 13:33:00
-1.68544,110.66192,2026-09-11,T,100,30.63,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.52464,110.2711,2026-09-11,T,100,42.86,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.87246,110.20427,2026-09-11,T,100,27.55,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.55004,110.09217,2026-09-11,T,30,9.49,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.45905,110.65647,2026-09-11,T,100,106.05,N,modis,West Kalimantan,Tinggi,Kalimantan,2026-09-11 13:33:00
-1.52313,110.14246,2026-09-11,T,100,29.17,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.5015,110.22473,2026-09-11,T,97,19.01,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.50314,110.21272,2026-09-11,T,48,7.98,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.46083,110.44385,2026-09-11,T,83,12.91,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.50447,110.12769,2026-09-11,T,100,38.88,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.45044,110.44244,2026-09-11,T,70,7.78,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.4794,110.23389,2026-09-11,T,86,13.14,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.52151,110.15438,2026-09-11,T,100,63.18,N,modis,West Kalimantan,Sedang,Kalimantan,2026-09-11 13:33:00
-1.48939,110.16188,2026-09-11,T,77,13.47,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.49598,110.11443,2026-09-11,T,96,19.85,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.47756,110.1724,2026-09-11,T,69,10.45,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.46906,110.15899,2026-09-11,T,82,11.81,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.45889,110.15757,2026-09-11,T,70,9.63,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.46057,110.14567,2026-09-11,T,81,10.13,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
-1.42036,110.14621,2026-09-11,T,88,15.37,N,modis,West Kalimantan,Rendah,Kalimantan,2026-09-11 13:33:00
