acq_datetime;acq_date;latitude;longitude;frp;frp_band;provinsi;provinsi_id;sensor;satellite;confidence;daynight
2026-08-26 06:18:00;2026-08-26;-1,0128;109,9035;9,94;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,0139;109,8966;22,5;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,0144;109,8932;22,5;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,0106;109,8961;19,57;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,0624;109,5184;6,2;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,1365;115,55;8,28;Rendah;East Kalimantan;Kalimantan Timur;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;0,0462;116,7292;11,4;Rendah;East Kalimantan;Kalimantan Timur;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,7599;111,3889;8,87;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,1175;115,5597;14,84;Rendah;East Kalimantan;Kalimantan Timur;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,1182;115,5555;12,14;Rendah;East Kalimantan;Kalimantan Timur;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,8953;110,4335;4,1;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,9595;109,9021;6,73;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,9567;109,8982;4,3;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,962;109,7966;4,04;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,7918;110,8863;3,17;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,0646;109,876;1,79;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,4946;112,2318;8,23;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,0499;109,9726;16,1;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,1613;110,6142;3,51;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,188;116,6229;3,7;Rendah;East Kalimantan;Kalimantan Timur;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,8747;112,2691;21,41;Sedang;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,8712;112,2686;21,41;Sedang;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,1213;111,7625;3,1;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,3726;110,1189;17,45;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,3747;110,1051;3,88;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,0953;110,0508;6,65;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,1505;109,6672;13,92;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,1478;109,6661;6,87;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,107;109,9106;5,04;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,1305;109,7341;3,77;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-26 06:18:00;2026-08-26;-1,177;109,65;3,53;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-26 06:18:00;2026-08-26;-1,0926;109,9155;5,96;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,1618;109,4629;8,82;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,1646;109,4669;8,82;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,9607;110,6002;7,08;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,7545;112,0858;13,38;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,9742;110,6237;3,4;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,0505;110,1245;3,32;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-26 06:18:00;2026-08-26;-1,0471;110,124;3,32;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,0624;110,0239;2,13;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,964;110,6007;7,08;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,758;112,0862;13,38;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,9612;110,5967;5,93;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,068;109,8765;1,79;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,486;113,6445;24,91;Sedang;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;0,2579;111,4761;6;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,1642;109,6445;7,82;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,1015;110,0552;12,15;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,9907;110,7771;4,47;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,1721;116,0771;5,62;Rendah;East Kalimantan;Kalimantan Timur;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,3753;110,1016;4,27;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,9602;112,7915;3,01;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,3249;110,4086;5,74;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,1653;111,4295;9,43;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,8358;113,5524;7,26;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,0504;109,9691;16,1;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,2284;110,9724;15,69;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,1477;111,3862;2,68;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,3367;110,1311;4,86;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,1945;111,0142;39,61;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-26 06:18:00;2026-08-26;-0,7005;110,753;10,53;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,7373;113,9378;6,67;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,9681;112,4342;4,78;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,3766;116,1735;4,72;Rendah;East Kalimantan;Kalimantan Timur;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,3971;116,0442;4,82;Rendah;East Kalimantan;Kalimantan Timur;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,3131;110,0852;6,71;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,1555;111,0331;8,37;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,2926;110,0673;5,81;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,1511;111,4088;2,31;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,0766;116,7387;7,54;Rendah;East Kalimantan;Kalimantan Timur;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,0758;116,7435;15,03;Rendah;East Kalimantan;Kalimantan Timur;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,1539;109,6677;13,92;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,7335;113,9371;6,67;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,402;112,5035;8,57;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,7091;110,4295;7,25;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,7913;110,8898;7,59;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,539;110,5342;4,09;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,1678;112,9427;2,2;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,5955;110,0759;3,76;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-26 06:18:00;2026-08-26;-0,4239;111,7813;12,38;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,0168;113,7789;4,11;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,5855;110,0743;7,93;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,5827;110,0704;4,47;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,5789;110,0734;15,52;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,9669;112,8675;2,98;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,499;110,1989;7,59;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,122;111,8042;26,62;Sedang;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,1388;115,5496;4,02;Rendah;East Kalimantan;Kalimantan Timur;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,0211;109,8941;4,54;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,0177;109,8936;22,5;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,6856;111,007;4,49;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,0123;109,9069;4,42;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,9633;112,867;12,72;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;0,4804;117,5776;12,76;Rendah;East Kalimantan;Kalimantan Timur;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;0,0491;116,7314;11,3;Rendah;East Kalimantan;Kalimantan Timur;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,4268;111,7855;71,76;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,5766;110,9242;4,35;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,1714;112,9433;3,97;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,3339;111,901;7,95;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,6186;110,0582;3,45;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-26 06:18:00;2026-08-26;-1,6181;110,0616;3,45;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,9735;113,7349;9,06;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,284;111,7008;3,95;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,2846;111,6972;3,81;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,2646;111,8033;29,5;Sedang;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,5254;110,1112;5,74;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-26 06:18:00;2026-08-26;-1,0189;113,3493;4,78;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,023;113,3236;8,17;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,5105;110,1866;6,11;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-26 06:18:00;2026-08-26;-1,5121;110,1763;7,4;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-26 06:18:00;2026-08-26;-1,0193;113,3231;2,23;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,576;110,9277;4,48;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,1802;112,2992;3,77;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,5799;110,0665;7,75;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-26 06:18:00;2026-08-26;-0,96;112,9127;33,46;Sedang;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,5794;110,0699;7,75;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,5832;110,067;4,47;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,0833;113,6459;4,63;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,7377;115,871;11,19;Rendah;East Kalimantan;Kalimantan Timur;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,6193;110,0759;2,51;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,7327;115,8745;14,4;Rendah;East Kalimantan;Kalimantan Timur;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,7333;115,8704;11,19;Rendah;East Kalimantan;Kalimantan Timur;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,0542;113,7614;5,8;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,5067;110,1896;3,57;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-26 06:18:00;2026-08-26;-1,0263;113,5198;8,08;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,8279;109,3255;5,26;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,647;110,576;5,07;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,7071;110,4284;9,6;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,8905;110,2202;4,65;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,9021;110,1442;6,68;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,9259;109,9888;2,39;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,6283;111,8127;4,22;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,666;111,4788;9,61;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,5052;112,4902;2,32;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,859;110,1589;4,13;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,5022;112,49;1,93;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,661;111,3957;9,91;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,5198;112,2313;4,11;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,5163;112,2309;4,11;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,5128;112,2304;5,73;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,5134;112,2265;6,68;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,5725;111,8155;4,3;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,504;112,2173;3,16;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,4183;112,7535;2,7;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,4621;112,4678;19,72;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,9592;109,7927;6,1;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,0466;109,9721;3,76;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,9587;109,7961;6,1;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,7042;110,3357;4,33;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,0951;114,2906;19;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,8358;109,4296;6,03;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,03;109,9026;6,82;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,4144;112,1211;4,59;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,8472;109,3107;5,35;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,4303;111,7861;71,76;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,024;109,9193;8,67;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,0235;109,9227;11,19;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,7329;111,8119;4,33;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,0471;109,9687;3,76;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,0618;109,8721;2,67;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;0,0048;116,7528;9,5;Rendah;East Kalimantan;Kalimantan Timur;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,0569;109,8819;2,26;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,6475;110,5725;5,07;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,0287;110,0224;4,11;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,0264;110,0149;3,76;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,0696;109,732;4,66;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-26 06:18:00;2026-08-26;-1,0226;110,0179;3,76;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,0368;109,9248;1,95;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,0387;109,8898;2,83;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,8897;110,8401;9,88;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;0,039;116,7576;12,04;Rendah;East Kalimantan;Kalimantan Timur;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,8863;110,8396;7,7;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,0168;109,9888;3,49;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,0268;109,9232;11,19;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,0292;110,0189;4,93;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;0,1607;111,4338;8,01;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,655;110,2114;13,9;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,0135;110,0749;3,28;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,8233;110,179;6,01;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,8238;110,1755;6,01;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,8365;110,1749;14,98;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,8549;110,1882;5,29;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,836;110,1783;6,84;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,8404;110,1719;14,98;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,8484;110,2084;10,4;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-0,7416;117,2247;11,31;Rendah;East Kalimantan;Kalimantan Timur;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,241;114,0921;5,82;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,8451;110,2079;10,4;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,8477;110,1907;13,15;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,847;110,1729;23,68;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,8476;110,1695;9,13;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,8465;110,1764;23,68;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-26 06:18:00;2026-08-26;-1,4368;112,8001;18,11;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,8432;110,1759;23,68;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,8437;110,1724;23,68;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,8442;110,169;9,13;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,4332;112,7996;4,53;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,8388;110,1823;6,84;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-26 06:18:00;2026-08-26;-1,8398;110,1753;14,98;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
